station_id,station_name,is_mbta_tod_station,mbta_mode,buildings,schools,hospitals,parks,avg_walk_distance_m
1676,Warren St opp Woodbine St,False,not_mbta_tod,2527,14,0,9,756.0511199918967
1654,Warren Street,False,not_mbta_tod,1721,6,2,6,686.1171767738808
1655,Warren Street,False,not_mbta_tod,1708,6,2,8,691.7505840513429
33,Warren Street,True,light_rail,1721,6,2,8,700.4168850050886
2618,Warren Street (Inbound),False,not_mbta_tod,1729,6,2,6,711.7976758924061
2622,Warren Street (Outbound),False,not_mbta_tod,1690,6,2,8,688.0916115914812
1679,Washington St @ Agonguin St,False,not_mbta_tod,3348,5,0,7,742.098549970823
1681,Washington St @ Albano St,False,not_mbta_tod,3487,5,0,5,693.7706982527448
1680,Washington St @ Albano St,False,not_mbta_tod,3471,5,0,5,690.0526643575674
1682,Washington St @ Aldwin Rd,False,not_mbta_tod,1482,2,0,4,1019.4168263190921
1683,Washington St @ Archdale Rd,False,not_mbta_tod,1893,3,0,4,1153.4514160390318
1684,Washington St @ Archdale Rd,False,not_mbta_tod,1852,3,0,4,1152.322255135931
1685,Washington St @ Armadine St,False,not_mbta_tod,3166,7,0,7,737.9311635329344
1686,Washington St @ Ashmont St,False,not_mbta_tod,3187,7,0,7,707.9607462401618
1687,Washington St @ Bartlett St,False,not_mbta_tod,1718,14,0,16,678.5051750211195
1688,Washington St @ Beech St,False,not_mbta_tod,2710,2,0,2,626.0195821428241
1689,Washington St @ Beech St,False,not_mbta_tod,2793,2,0,2,630.6209303848517
1690,Washington St @ Birchwood St,False,not_mbta_tod,1111,2,0,2,618.935208968571
1691,Washington St @ Blue Hill Ave,False,not_mbta_tod,2072,10,0,9,709.4316477022953
1692,Washington St @ Blue Hill Ave,False,not_mbta_tod,2073,10,0,9,712.8961834581684
1693,Washington St @ Blue Ledge Dr,False,not_mbta_tod,2366,2,0,2,683.6017767779308
1694,Washington St @ Bowdoin St,False,not_mbta_tod,3268,6,0,8,722.852442187817
1695,Washington St @ Bragdon St,False,not_mbta_tod,2113,11,0,14,704.5289183671163
1696,Washington St @ Brahms St,False,not_mbta_tod,2435,2,0,2,672.1002706899676
1697,Washington St @ Breck Ave,False,not_mbta_tod,2228,8,0,6,682.4388356721485
1698,Washington St @ Brinton St,False,not_mbta_tod,1872,11,0,11,724.3139386225656
1699,Washington St @ Brock St,False,not_mbta_tod,2657,12,0,7,694.0312389655799
1700,Washington St @ Brookley Rd,False,not_mbta_tod,1688,8,1,12,715.5343688661179
1701,Washington St @ Burt St,False,not_mbta_tod,3194,7,0,6,708.6866415977809
1702,Washington St @ Cedar St,False,not_mbta_tod,1919,11,0,15,720.920681824242
1703,Washington St @ Chestnut Hill Ave,False,not_mbta_tod,2717,14,1,6,644.1469877615142
1704,Washington St @ Chittick Rd,False,not_mbta_tod,1472,2,0,4,834.974788684287
1705,Washington St @ Circuit Terr,False,not_mbta_tod,1945,13,0,14,801.9397490006077
1706,Washington St @ Cobden St,False,not_mbta_tod,2064,10,0,13,678.5982152950068
1707,Washington St @ Codman Hill Ave,False,not_mbta_tod,2977,5,0,2,798.0686309492529
1709,Washington St @ Columbia Rd,False,not_mbta_tod,2137,10,0,10,680.6457033716405
1708,Washington St @ Columbia Rd,False,not_mbta_tod,2189,10,0,10,667.8317490813293
1710,Washington St @ Columbus Ave,False,not_mbta_tod,2171,9,0,11,645.2697492671399
1711,Washington St @ Commonwealth Ave,False,not_mbta_tod,1394,5,2,4,630.1403995706871
1712,Washington St @ Commonwealth Ave,False,not_mbta_tod,1507,5,2,6,651.5891912623243
1713,Washington St @ Coolidge Rd,False,not_mbta_tod,3025,4,0,3,701.2669733152983
1715,Washington St @ Corey Rd,False,not_mbta_tod,1104,1,0,4,663.2922385073905
1714,Washington St @ Corey Rd,False,not_mbta_tod,1101,1,0,4,664.3557046751271
1717,Washington St @ Cornell St,False,not_mbta_tod,3129,3,0,3,671.585028796033
1716,Washington St @ Cornell St,False,not_mbta_tod,3100,2,0,3,666.5071725154671
1718,Washington St @ Cowing St,False,not_mbta_tod,1103,0,0,1,670.1591877823814
1719,Washington St @ Cummins Hwy,False,not_mbta_tod,3052,6,0,7,686.4428871158476
1720,Washington St @ Dakota St,False,not_mbta_tod,3340,4,0,8,744.529577576565
1721,Washington St @ Dale St,False,not_mbta_tod,1946,11,0,16,695.8555977574962
1722,Washington St @ Dana Ave,False,not_mbta_tod,1673,2,0,3,725.5985732948617
1723,Washington St @ Desoto Rd,False,not_mbta_tod,1333,3,0,2,650.2520921838408
1724,Washington St @ Dimock St,False,not_mbta_tod,1917,10,0,15,718.2594963329483
1725,Washington St @ Durnell Ave,False,not_mbta_tod,3456,5,0,5,695.3334381406971
1728,Washington St @ Erie St,False,not_mbta_tod,2547,12,0,12,705.2041801688277
1730,Washington St @ Euston St,False,not_mbta_tod,1705,5,2,7,719.6877227160074
1731,Washington St @ Fairbanks St,False,not_mbta_tod,2553,10,0,6,745.6256671952902
1732,Washington St @ Faraday St,False,not_mbta_tod,1266,3,0,5,1291.8672382756379
1733,Washington St @ Firth Rd,False,not_mbta_tod,2606,7,0,6,792.9992705031393
1735,Washington St @ Foster St,False,not_mbta_tod,2786,13,1,7,637.491899065096
1734,Washington St @ Foster St,False,not_mbta_tod,2773,13,1,7,638.0637708559565
1737,Washington St @ Fuller St,False,not_mbta_tod,3184,6,0,3,696.9770560840656
1736,Washington St @ Fuller St,False,not_mbta_tod,3162,4,0,3,696.1516335509724
1738,Washington St @ Gallivan Blvd,False,not_mbta_tod,2969,3,0,2,760.0784096882815
1739,Washington St @ Garfield Ave,False,not_mbta_tod,1576,2,0,4,786.7975717469125
1740,Washington St @ Glen Rd,False,not_mbta_tod,1923,11,1,14,649.0351554686116
1741,Washington St @ Glenarm St,False,not_mbta_tod,2339,10,0,11,698.697924424298
1742,Washington St @ Granfield Ave,False,not_mbta_tod,2396,6,0,5,996.3996254751494
1743,Washington St @ Green St,False,not_mbta_tod,1946,11,1,15,646.6843075550622
1745,Washington St @ Grove St,False,not_mbta_tod,1375,3,0,2,624.6349578106442
1744,Washington St @ Grove St,False,not_mbta_tod,1354,3,0,2,613.1427622280083
1746,Washington St @ Guild St,False,not_mbta_tod,1928,13,0,14,716.2460220452954
1747,Washington St @ Harvard St,False,not_mbta_tod,3261,6,0,8,722.9961410498183
1749,Washington St @ Heron St,False,not_mbta_tod,951,0,0,0,693.4072906327293
1750,Washington St @ Highview Ave,False,not_mbta_tod,955,3,0,0,706.5798028722069
1751,Washington St @ Jeremiah Burke HS,False,not_mbta_tod,2057,10,0,10,694.2495620594876
1752,Washington St @ Joe L Smith Way,False,not_mbta_tod,2078,10,0,11,692.0078217348838
1753,Washington St @ Kenwood St,False,not_mbta_tod,2954,11,0,8,650.1019018244136
1754,Washington St @ Lagrange St,False,not_mbta_tod,1308,0,0,2,707.3200924459633
1755,Washington St @ Lagrange St,False,not_mbta_tod,1339,0,0,2,721.8081341524013
1756,Washington St @ Lake St,False,not_mbta_tod,2662,13,0,7,694.7266736217448
1757,Washington St @ Langley Rd,False,not_mbta_tod,2528,10,0,6,743.1620391831917
1760,Washington St @ Lithgow St,False,not_mbta_tod,3005,10,0,7,652.9460253822459
1761,Washington St @ Lochdale Rd,False,not_mbta_tod,1494,2,0,4,1059.7902737123993
1762,Washington St @ ML King Blvd,False,not_mbta_tod,1850,10,0,14,718.7686299258676
1763,Washington St @ Maplewood St,False,not_mbta_tod,987,0,0,1,660.485355473767
1764,Washington St @ Marcella St,False,not_mbta_tod,1859,11,0,11,723.9138925311423
1758,Washington St @ Market St,False,not_mbta_tod,2741,14,1,6,644.506803113307
1765,Washington St @ Market St,False,not_mbta_tod,2648,14,2,5,639.0693273901128
1767,Washington St @ Melnea Cass Blvd,False,not_mbta_tod,1377,8,2,10,681.4701047073829
1770,Washington St @ Melville Ave,False,not_mbta_tod,3087,13,0,9,678.6447275862785
1771,Washington St @ Meshaka St,False,not_mbta_tod,906,2,0,2,646.9797402208806
1772,Washington St @ Metropolitan Ave,False,not_mbta_tod,3317,5,0,5,712.69831375126
1773,Washington St @ Metropolitan Ave,False,not_mbta_tod,3350,5,0,5,714.0329709484024
1774,Washington St @ Monastary Rd,False,not_mbta_tod,2071,7,2,7,782.3748703177516
1775,Washington St @ Monastery Rd,False,not_mbta_tod,2040,7,2,7,783.4428465848569
1776,Washington St @ Montebello Rd,False,not_mbta_tod,2042,9,0,14,893.5280821799284
1777,Washington St @ Montebello Rd,False,not_mbta_tod,2071,9,0,14,666.9589310114313
1778,Washington St @ Montfern Ave,False,not_mbta_tod,2568,8,0,6,746.4081643996059
1779,Washington St @ Morse St,False,not_mbta_tod,2480,10,0,11,710.6905538583371
1780,Washington St @ Mosgrove Ave,False,not_mbta_tod,2145,5,0,5,1144.778323307937
2536,Washington St @ Mystic St,False,not_mbta_tod,2871,6,2,24,671.8923107896467
1781,Washington St @ Needham Rd,False,not_mbta_tod,1235,3,0,5,1532.6488969387592
1782,Washington St @ Norwell St,False,not_mbta_tod,2740,11,0,9,756.5356007396847
1783,Washington St @ Oak Sq,False,not_mbta_tod,2293,8,0,7,723.484944436826
1784,Washington St @ Oakland St,False,not_mbta_tod,1934,12,0,16,698.3947520593208
1785,Washington St @ Ogden St,False,not_mbta_tod,2997,5,0,3,702.6558650400251
1786,Washington St @ Ophir St,False,not_mbta_tod,1961,12,1,13,702.6549250848092
1788,Washington St @ Park St,False,not_mbta_tod,3245,10,0,12,719.9921184986066
1787,Washington St @ Park St,False,not_mbta_tod,3243,12,0,11,724.2857300090212
1789,Washington St @ Poplar St.,False,not_mbta_tod,3293,6,0,6,619.9494979237737
1790,Washington St @ Rockingham Ave,False,not_mbta_tod,1202,3,0,1,712.1885659470031
1791,Washington St @ Rockvale Circle,False,not_mbta_tod,1756,11,1,14,696.178376681899
1792,Washington St @ Rosecliff St,False,not_mbta_tod,3449,5,0,5,694.6868643198334
1793,Washington St @ Rosedale St,False,not_mbta_tod,3045,13,0,9,675.7248242689377
1794,Washington St @ Rossmore Rd,False,not_mbta_tod,1696,8,1,13,684.9626688309661
1795,Washington St @ Ruggles St,False,not_mbta_tod,1395,8,2,12,669.298278318236
1798,Washington St @ School St,False,not_mbta_tod,2129,11,0,11,634.1216176897108
1797,Washington St @ School St,False,not_mbta_tod,2098,10,0,11,777.2983849140011
1796,Washington St @ School St,False,not_mbta_tod,3297,8,0,11,740.1205658043485
1799,Washington St @ Shepard St,False,not_mbta_tod,2340,9,2,6,715.8490097166695
1800,Washington St @ Snow St,False,not_mbta_tod,2229,9,2,8,796.4774868073805
1801,Washington St @ South St,False,not_mbta_tod,2607,7,0,6,790.822451303402
1802,Washington St @ Southern Ave,False,not_mbta_tod,2891,12,0,8,651.5410901640488
1803,Washington St @ St James St,False,not_mbta_tod,1795,13,0,15,686.0890701155367
1804,Washington St @ Stockton St,False,not_mbta_tod,3201,8,0,7,708.2930499942588
1805,Washington St @ Sylvia St,False,not_mbta_tod,1939,12,1,13,696.6663335356742
1806,Washington St @ Tobin Rd,False,not_mbta_tod,840,2,0,2,654.8907345243813
1807,Washington St @ Tollgate Way,False,not_mbta_tod,1311,2,0,4,847.5571659872102
1808,Washington St @ Townsend St,False,not_mbta_tod,1866,14,0,14,741.4534278317113
1810,Washington St @ Union Ave,False,not_mbta_tod,1766,11,1,14,709.7501298532444
1812,Washington St @ Valentine St,False,not_mbta_tod,1853,10,0,14,1020.8127818939961
1813,Washington St @ Vassar St,False,not_mbta_tod,3079,9,0,7,792.3764646904077
1814,Washington St @ Vassar St.,False,not_mbta_tod,3075,10,0,7,794.0248307627822
1815,Washington St @ W Boundary Rd,False,not_mbta_tod,939,2,0,0,696.6570466903547
1816,Washington St @ W Roxbury Pkwy,False,not_mbta_tod,2051,2,0,2,728.4809430404988
1817,Washington St @ W Walnut Pk,False,not_mbta_tod,2163,11,0,12,645.7428769099857
1818,Washington St @ Waldo Terr,False,not_mbta_tod,2523,10,2,5,674.8502472032658
1819,Washington St @ Walton St,False,not_mbta_tod,3103,9,0,7,720.8319451697907
1,Washington St @ Welles Ave,False,not_mbta_tod,3034,8,0,7,696.7097807691141
1820,Washington St @ Wheatland Ave,False,not_mbta_tod,3153,12,0,9,687.1432508507984
1821,Washington St @ Whipple Ave,False,not_mbta_tod,2156,5,0,5,1152.571110821393
1822,Washington St @ Williams St,False,not_mbta_tod,1745,9,1,12,663.7659666015164
1823,Washington St @ Williams St,False,not_mbta_tod,1358,7,2,11,666.1381987347596
1824,Washington St @ Woodglen Rd,False,not_mbta_tod,1339,2,0,5,1454.899130162479
1825,Washington St @ Woodley Ave,False,not_mbta_tod,959,3,0,0,709.739538076421
1828,Washington St @Burnett St,False,not_mbta_tod,1638,8,1,10,764.2811980823988
1827,Washington St opp Ashmont St,False,not_mbta_tod,3164,7,0,7,705.5428868149626
1829,Washington St opp Burnett St,False,not_mbta_tod,1626,8,1,10,763.2836511005708
1830,Washington St opp Cedar St,False,not_mbta_tod,1941,12,0,15,728.6674414721363
1831,Washington St opp Cowing St,False,not_mbta_tod,1082,0,0,1,671.5159170612875
1832,Washington St opp Desoto Rd,False,not_mbta_tod,1351,3,0,2,657.2531269182002
1833,Washington St opp Dimock St,False,not_mbta_tod,1916,10,0,15,716.2976633250926
1834,Washington St opp Euston Rd,False,not_mbta_tod,1679,5,2,7,717.1949719868862
1835,Washington St opp Granfield Ave,False,not_mbta_tod,2349,6,0,5,1003.0805964102233
1836,Washington St opp Heron St,False,not_mbta_tod,936,0,0,0,684.9718128861246
1837,Washington St opp Lithgow St,False,not_mbta_tod,2990,10,0,6,655.4813330070732
1838,Washington St opp Maplewood St,False,not_mbta_tod,981,0,0,1,670.5435452993813
1839,Washington St opp Montfern Ave,False,not_mbta_tod,2540,8,0,6,744.2886205286766
1840,Washington St opp Rockingham Ave,False,not_mbta_tod,1126,3,0,1,700.8055673417371
1841,Washington St opp Ruggles St,False,not_mbta_tod,1397,8,2,13,669.3878706310877
1842,Washington St opp School St,False,not_mbta_tod,3293,8,0,11,744.0980978900039
1843,Washington St opp Schubert St,False,not_mbta_tod,2191,2,0,2,702.3625398278322
1844,Washington St opp Shepard St,False,not_mbta_tod,2328,9,2,6,731.3945974671713
1845,Washington St opp Snow St,False,not_mbta_tod,2236,9,2,8,794.8916537360808
1846,Washington St opp Townsend St,False,not_mbta_tod,1854,14,0,14,739.2901321230948
1847,Washington St opp W Boundary Rd,False,not_mbta_tod,954,2,0,0,692.6723657886939
1848,Washington St opp Waldo Terr,False,not_mbta_tod,2553,13,2,5,677.9862813769104
25,Washington Street,True,light_rail,1465,5,2,5,641.0066939316442
1678,Washington Street,False,not_mbta_tod,1454,5,2,5,638.510585185039
2609,Washington Street,False,not_mbta_tod,1488,5,2,5,687.9956533812968
2613,Washington Street,False,not_mbta_tod,1470,5,2,5,724.1812112627365
1677,Washington Street,False,not_mbta_tod,1493,5,2,5,735.8676004793125
1849,Washinton St @ Norwell St,False,not_mbta_tod,2785,10,0,9,754.0490830167305
2764,Water Taxi (Battery Wharf),False,not_mbta_tod,1234,5,0,24,666.2563787509414
1850,Weld St @ Alward Rd,False,not_mbta_tod,2311,2,1,2,805.4217549223036
1851,Weld St @ Avalon Rd,False,not_mbta_tod,2595,1,0,3,687.7870173793199
1852,Weld St @ Burnside Ave,False,not_mbta_tod,2486,3,0,3,678.6067126276675
1855,Weld St @ Cerdan Ave,False,not_mbta_tod,2410,2,0,2,743.2705333806794
1857,Weld St @ Church St,False,not_mbta_tod,2344,3,0,3,639.60166243165
1856,Weld St @ Church St,False,not_mbta_tod,2371,3,0,3,635.7130833998817
1858,Weld St @ Colby Rd,False,not_mbta_tod,2328,2,1,2,702.2539266989916
1859,Weld St @ Corey St,False,not_mbta_tod,2590,1,0,3,671.1084329238174
1860,Weld St @ Gretter St,False,not_mbta_tod,2603,3,0,2,723.2326784952651
1861,Weld St @ Lantern Ln,False,not_mbta_tod,2513,3,0,3,691.6281078502549
1862,Weld St @ Manthorne Rd,False,not_mbta_tod,2339,2,0,3,626.9916938074172
1863,Weld St @ Manthorne Rd,False,not_mbta_tod,2305,2,0,3,619.8646187412254
1864,Weld St @ Maple St,False,not_mbta_tod,2666,1,0,3,655.9944762074679
1865,Weld St @ Maple St,False,not_mbta_tod,2672,1,0,3,651.93436376983
1866,Weld St @ Morey St,False,not_mbta_tod,2381,2,0,2,826.9394011325651
1867,Weld St @ Ravenna Rd,False,not_mbta_tod,2614,3,0,2,765.0567488503049
1868,Weld St @ Ruskin St,False,not_mbta_tod,2620,1,0,3,683.9882788620338
1869,Weld St @ Russet Rd,False,not_mbta_tod,2286,3,0,3,630.034858474524
1870,Weld St @ Russett Rd,False,not_mbta_tod,2289,3,0,3,633.9504168093911
1871,Weld St @ W Roxbury Pkwy,False,not_mbta_tod,2325,3,0,3,632.20810848313
1872,Weld St @ W Roxbury Pkwy,False,not_mbta_tod,2314,3,0,3,636.5070191012876
1854,Weld St @ Wedgewood Rd,False,not_mbta_tod,2051,1,1,2,685.632944691921
1873,Weld St @ Willow St,False,not_mbta_tod,2501,2,0,3,631.4930690157776
1874,Weld St @ Willow St,False,not_mbta_tod,2491,2,0,3,630.1407298447309
1853,Weld St opp Wedgewood Rd,False,not_mbta_tod,2061,1,1,2,700.7802238513115
115,West Roxbury,False,not_mbta_tod,2631,6,0,1,877.7638963985393
2108,West Roxbury,True,rail_station_unspecified,2688,6,0,1,757.6427761263362
2293,West Roxbury,False,not_mbta_tod,2688,6,0,1,741.6460699810974
1876,West St @ Austin St,False,not_mbta_tod,1828,7,0,2,750.6978798513095
1875,West St @ Austin St,False,not_mbta_tod,1866,7,0,2,803.618333766578
1877,West St @ Deforest St,False,not_mbta_tod,1450,1,0,2,879.1685770771877
1878,West St @ Lodge Hill Rd,False,not_mbta_tod,1599,1,0,2,840.5021097374206
1879,West St @ Myopia Rd,False,not_mbta_tod,1682,5,0,2,816.2074453063342
1880,West St opp Deforest St,False,not_mbta_tod,1473,1,0,2,878.0148462515252
1881,West St opp Lodge Hill Rd,False,not_mbta_tod,1594,1,0,2,839.3460280356975
2652,Westbound Platform (Tracks 1 & 2),False,not_mbta_tod,2119,3,2,32,677.5716498547447
1883,Western Ave @ Everett St,False,not_mbta_tod,1148,2,0,8,648.1909755490556
1882,Western Ave @ Everett St,False,not_mbta_tod,1157,2,0,9,633.9289479010037
1884,Western Ave @ Litchfield St,False,not_mbta_tod,967,2,0,9,641.4133366054498
1885,Western Ave @ Mackin St,False,not_mbta_tod,637,1,0,6,774.779217525804
1886,Western Ave @ N Harvard St,False,not_mbta_tod,1025,2,0,12,668.8317827141915
1887,Western Ave @ Riverdale St,False,not_mbta_tod,1124,2,0,10,662.7485738244292
1888,Western Ave opp Genzyme,False,not_mbta_tod,275,0,0,9,760.238477440747
1889,Western Ave opp Litchfield St,False,not_mbta_tod,951,2,0,9,640.550459888631
1890,Western Ave opp Richardson St,False,not_mbta_tod,636,1,0,6,759.4604927348539
1891,Western Ave opp Riverdale St,False,not_mbta_tod,1130,2,0,10,667.493545658611
1892,Williams St @ Summit St,False,not_mbta_tod,1661,1,0,3,691.171356386587
1894,Winship St @ Union St,False,not_mbta_tod,2381,10,1,6,687.0735376070437
1893,Winship St @ Union St,False,not_mbta_tod,2395,10,1,6,684.8833925713795
64,Wood Island,True,rapid_transit,1295,4,0,14,96.61796894099074
2107,Wood Island,False,not_mbta_tod,1252,4,0,14,102.08594582075158
2106,Wood Island,False,not_mbta_tod,1320,4,0,14,102.58233089139087
1895,Wood Island Station - Outbound,False,not_mbta_tod,1327,4,0,15,108.17440403881153
1896,Woodard Rd @ Wren St,False,not_mbta_tod,2775,3,0,2,804.3030879493351
80,Worcester Square,False,not_mbta_tod,2483,7,3,27,659.1864637105058
1826,Worcester Square,False,not_mbta_tod,2416,8,3,25,644.2615761156569
2453,World Trade Center,False,not_mbta_tod,226,1,0,14,689.8424111373047
2452,World Trade Center,False,not_mbta_tod,225,1,0,14,686.3873821414021
2483,World Trade Center,False,not_mbta_tod,225,1,0,14,689.8424111373047
2241,World Trade Center (East) Ferry Terminal,False,not_mbta_tod,187,1,0,14,715.13316735247
141,World Trade Center (West) Ferry Terminal,False,not_mbta_tod,188,1,0,14,669.9745240225571
1898,opp 139 Lamartine St,False,not_mbta_tod,2575,8,1,12,688.2451352725842
101,station_101,False,not_mbta_tod,1744,4,0,40,632.3483916254245
2069,station_2069,False,not_mbta_tod,256,0,0,4,1515.8695973031834
2070,station_2070,False,not_mbta_tod,889,2,2,32,664.6420656657581
2074,station_2074,False,not_mbta_tod,1275,0,2,36,631.3099974758402
2076,station_2076,False,not_mbta_tod,1505,2,0,39,626.7877030499984
2078,station_2078,False,not_mbta_tod,1290,6,0,33,629.3895816645515
2079,station_2079,False,not_mbta_tod,1230,6,0,33,654.8874100604112
2080,station_2080,False,not_mbta_tod,828,4,0,28,796.6965817232508
2082,station_2082,False,not_mbta_tod,2442,11,0,21,683.6116457439489
2083,station_2083,False,not_mbta_tod,2401,11,0,21,685.0760730760313
2124,station_2124,False,not_mbta_tod,1938,4,0,40,652.3768584003412
2125,station_2125,False,not_mbta_tod,1543,2,0,39,647.85508107741
2126,station_2126,False,not_mbta_tod,2345,6,4,38,712.1352716924166
2134,station_2134,False,not_mbta_tod,2196,6,1,15,1005.5778278460398
2135,station_2135,False,not_mbta_tod,2251,6,1,15,899.0155352879428
2140,station_2140,False,not_mbta_tod,2043,5,2,40,662.6467534092227
2141,station_2141,False,not_mbta_tod,1967,6,2,40,693.5122801103996
